C721847	01	06	2021-08-08 08:14:26	52 	北京站口东	GB152	202108082987						2021-08-08
C366828	01	06	2021-08-08 08:48:38	821 	万源街东站	OZ561	202108085644						2021-08-08
C862378	01	06	2021-08-08 08:13:43	821 	金桥北门	KU119	202108088721						2021-08-08
C525231	01	06	2021-08-08 08:41:26	72 	沙子口 	TU308	202108083316						2021-08-08
C408400	01	06	2021-08-08 08:45:46	52 	劲松桥东	JB238	202108084824						2021-08-08
C343488	01	06	2021-08-08 08:42:52	1 	八王坟西 	LB498	202108081633						2021-08-08
C453345	01	06	2021-08-08 08:35:38	52 	北京站东街	MH369	202108081154						2021-08-08
C565814	01	06	2021-08-08 08:51:43	1 	大北窑东	GI246	202108088403						2021-08-08
C390731	01	06	2021-08-08 08:25:37	72 	红桥路口西	OC228	202108087740						2021-08-08
C894612	01	06	2021-08-08 08:14:04	52 	劲松中街	LN187	202108082083						2021-08-08
C467054	01	06	2021-08-08 08:27:19	821 	金桥北门	UK367	202108083380						2021-08-08
C329047	01	06	2021-08-08 08:47:03	72 	天桥	BU721	202108088667						2021-08-08
C322452	01	06	2021-08-08 08:51:51	52 	光明桥东	QE978	202108087650						2021-08-08
C730902	01	06	2021-08-08 08:24:10	72 	天坛西门 	WS346	202108081472						2021-08-08
C340214	01	06	2021-08-08 08:49:24	821 	地铁亦庄桥站亦庄线	IL587	202108086016						2021-08-08
C699321	01	06	2021-08-08 08:21:18	1 	永定路口东	RT143	202108088554						2021-08-08
C579657	01	06	2021-08-08 08:31:07	72 	光明楼	VZ834	202108089733						2021-08-08
C624945	01	06	2021-08-08 08:17:35	1 	工会大楼	UX276	202108084032						2021-08-08
C890485	01	06	2021-08-08 08:46:10	1 	万寿路口	AF958	202108082580						2021-08-08
C569685	01	06	2021-08-08 08:27:36	52 	靛厂村	ZW906	202108081356						2021-08-08
C628848	01	06	2021-08-08 08:10:24	821 	贵园东里	MF805	202108087448						2021-08-08
C315835	01	06	2021-08-08 08:34:50	1 	郎家园	AG528	202108084057						2021-08-08
C700071	01	06	2021-08-08 08:15:38	1 	玉泉路口西	PP512	202108083310						2021-08-08
C713858	01	06	2021-08-08 08:34:27	52 	马官营	BX324	202108082754						2021-08-08
C430150	01	06	2021-08-08 08:41:34	72 	天坛北门	QC531	202108087476						2021-08-08
C673931	01	06	2021-08-08 08:25:48	52 	光明桥东	CG975	202108088842						2021-08-08
C709810	01	06	2021-08-08 08:03:59	52 	北京站东街	DE234	202108081985						2021-08-08
C512230	01	06	2021-08-08 08:43:43	1 	郎家园	FX300	202108084688						2021-08-08
C634070	01	06	2021-08-08 08:45:57	821 	万源街西口亦庄线	CY630	202108088143						2021-08-08
C822729	01	06	2021-08-08 08:22:06	821 	亦庄桥北	UA957	202108086342						2021-08-08
C785566	01	06	2021-08-08 08:49:37	1 	东翠路口	WA668	202108085487						2021-08-08
C397372	01	06	2021-08-08 08:04:14	1 	北京站口东	UA879	202108088343						2021-08-08
C580041	01	06	2021-08-08 08:12:08	72 	嘉园三里北	PC615	202108087091						2021-08-08
C805003	01	06	2021-08-08 08:18:35	72 	马家堡东口	YQ342	202108081434						2021-08-08
C796648	01	06	2021-08-08 08:06:14	52 	六里桥北	KQ491	202108088327						2021-08-08
C539744	01	06	2021-08-08 08:36:37	52 	工会大楼	EG997	202108086576						2021-08-08
C518315	01	06	2021-08-08 08:17:33	821 	同济中路北口	WP770	202108084101						2021-08-08
C620466	01	06	2021-08-08 08:00:12	821 	新康家园	SI560	202108086821						2021-08-08
C477704	01	06	2021-08-08 08:26:12	72 	城南嘉园北	UB413	202108081724						2021-08-08
C671232	01	06	2021-08-08 08:01:21	821 	温馨家园西站	CP731	202108088803						2021-08-08
C339349	01	06	2021-08-08 08:38:44	72 	马家堡小区 	WV276	202108089569						2021-08-08
C526344	01	06	2021-08-08 08:45:15	1 	天安门西	ZC630	202108085814						2021-08-08
C699572	01	06	2021-08-08 08:49:40	821 	永昌南路	BV174	202108081081						2021-08-08
C541107	01	06	2021-08-08 08:10:56	72 	木樨园桥北 	WV119	202108086730						2021-08-08
C469326	01	06	2021-08-08 08:47:41	72 	光明楼	FV269	202108084076						2021-08-08
C792203	01	06	2021-08-08 08:28:54	72 	北京体育馆西	UX255	202108083667						2021-08-08
C510188	01	06	2021-08-08 08:19:33	72 	先农坛	DJ612	202108088048						2021-08-08
C834453	01	06	2021-08-08 08:49:10	52 	西单路口东	MO174	202108082653						2021-08-08
C637758	01	06	2021-08-08 08:29:20	821 	亦庄桥北	PF780	202108082463						2021-08-08
C416863	01	06	2021-08-08 08:06:18	1 	玉泉路口西	VV370	202108084493						2021-08-08
C430173	01	06	2021-08-08 08:38:28	821 	贵园东里	CJ398	202108086922						2021-08-08
C582769	01	06	2021-08-08 08:45:47	821 	天华北街东口	SZ134	202108082014						2021-08-08
C878570	01	06	2021-08-08 08:07:15	821 	马驹桥一号桥	SR798	202108088567						2021-08-08
C677612	01	06	2021-08-08 08:40:59	1 	军事博物馆	XA467	202108083803						2021-08-08
C638795	01	06	2021-08-08 08:44:12	821 	贵园东里	FV860	202108082717						2021-08-08
C545702	01	06	2021-08-08 08:49:12	1 	东翠路口	AV448	202108088769						2021-08-08
C542694	01	06	2021-08-08 08:33:08	821 	小白村	LV328	202108086422						2021-08-08
C356806	01	06	2021-08-08 08:00:28	52 	天安门西	FH667	202108084554						2021-08-08
C835838	01	06	2021-08-08 08:21:48	52 	靛厂新村	FX739	202108082175						2021-08-08
C376306	01	06	2021-08-08 08:21:03	52 	工会大楼	JG314	202108088937						2021-08-08
C895574	01	06	2021-08-08 08:26:13	52 	公主坟东	SI194	202108085976						2021-08-08
C847618	01	06	2021-08-08 08:09:42	1 	南礼士路	UL724	202108082379						2021-08-08
C574356	01	06	2021-08-08 08:23:34	1 	永定路口东	VT211	202108087973						2021-08-08
C757397	01	06	2021-08-08 08:00:11	821 	大雄城市花园	IW526	202108086614						2021-08-08
C853782	01	06	2021-08-08 08:48:41	72 	法华寺 	LN826	202108084355						2021-08-08
C319128	01	06	2021-08-08 08:31:43	821 	同济中路	QI299	202108085664						2021-08-08
C810270	01	06	2021-08-08 08:47:12	821 	大雄城市花园	AT947	202108086712						2021-08-08
C776254	01	06	2021-08-08 08:36:57	52 	光明桥东	AY327	202108088762						2021-08-08
C434349	01	06	2021-08-08 08:14:37	1 	八王坟西 	RA285	202108085350						2021-08-08
C486740	01	06	2021-08-08 08:23:39	52 	北京站口东	PC600	202108086165						2021-08-08
C308340	01	06	2021-08-08 08:39:32	1 	复兴门内	RL430	202108087563						2021-08-08
C679866	01	06	2021-08-08 08:50:52	52 	西单路口东	FC533	202108089342						2021-08-08
C521482	01	06	2021-08-08 08:29:52	1 	公主坟	XD451	202108084054						2021-08-08
C664365	01	06	2021-08-08 08:37:33	52 	工会大楼	GF357	202108088093						2021-08-08
C477925	01	06	2021-08-08 08:33:21	72 	嘉园三里北	MH524	202108084354						2021-08-08
C420892	01	06	2021-08-08 08:16:51	52 	靛厂新村	WV258	202108085528						2021-08-08
C639198	01	06	2021-08-08 08:13:50	52 	靛厂新村	DO520	202108085766						2021-08-08
C423377	01	06	2021-08-08 08:16:39	821 	万源街东站	ZS721	202108082653						2021-08-08
C380145	01	06	2021-08-08 08:08:27	52 	复兴门内	NQ522	202108085611						2021-08-08
C704338	01	06	2021-08-08 08:35:50	52 	六里桥北	OI203	202108085654						2021-08-08
C720986	01	06	2021-08-08 08:37:36	52 	军事博物馆	SH158	202108087388						2021-08-08
C886350	01	06	2021-08-08 08:46:14	1 	万寿路口	FG394	202108088639						2021-08-08
C359089	01	06	2021-08-08 08:25:36	821 	同济中路北口	YV946	202108085454						2021-08-08
C301051	01	06	2021-08-08 08:36:49	1 	玉泉路口西	PY394	202108084362						2021-08-08
C553639	01	06	2021-08-08 08:24:59	1 	东单路口西	TS794	202108085545						2021-08-08
C415078	01	06	2021-08-08 08:34:34	52 	工会大楼	SI692	202108083077						2021-08-08
C593035	01	06	2021-08-08 08:08:25	72 	洋桥东	EJ128	202108088493						2021-08-08
C870665	01	06	2021-08-08 08:19:15	1 	八王坟西 	RN665	202108086190						2021-08-08
C646003	01	06	2021-08-08 08:06:08	821 	新康家园	YM928	202108087856						2021-08-08
C323741	01	06	2021-08-08 08:13:42	821 	新康家园	IH369	202108087352						2021-08-08
C434881	01	06	2021-08-08 08:27:03	52 	光明桥东	FM154	202108083960						2021-08-08
C385960	01	06	2021-08-08 08:50:41	1 	复兴门内	QV700	202108088377						2021-08-08
C731768	01	06	2021-08-08 08:09:18	821 	万源街西口亦庄线	QC717	202108082607						2021-08-08
C320788	01	06	2021-08-08 08:11:51	52 	天安门东	FR821	202108087199						2021-08-08
C414676	01	06	2021-08-08 08:08:17	1 	东翠路口	YG515	202108083098						2021-08-08
C442861	01	06	2021-08-08 08:11:18	72 	永定门内	DF303	202108081665						2021-08-08
C855588	01	06	2021-08-08 08:41:06	52 	工会大楼	ZX803	202108081280						2021-08-08
C672439	01	06	2021-08-08 08:26:22	821 	同济北路南口	VS140	202108085886						2021-08-08
C799746	01	06	2021-08-08 08:37:18	821 	温馨家园西站	JL537	202108082406						2021-08-08
C856185	01	06	2021-08-08 08:54:26	821 	马驹桥一号桥	XY929	202108085004						2021-08-08
C628064	01	06	2021-08-08 08:41:31	52 	广渠门	ZO459	202108085156						2021-08-08
C813459	01	06	2021-08-08 08:26:55	52 	六里桥北	IR726	202108082221						2021-08-08
C351648	01	06	2021-08-08 08:04:44	72 	角门北路	GZ947	202108088256						2021-08-08
C648214	01	06	2021-08-08 08:54:28	821 	马驹桥一号桥	NE684	202108087010						2021-08-08
C576967	01	06	2021-08-08 08:36:32	52 	工会大楼	XQ742	202108087848						2021-08-08
C740617	01	06	2021-08-08 08:23:33	821 	同济中路北口	FF201	202108083204						2021-08-08
C342458	01	06	2021-08-08 08:38:20	52 	劲松中街	ES994	202108083550						2021-08-08
C680929	01	06	2021-08-08 08:20:10	72 	马家堡东口	DG722	202108088771						2021-08-08
C586369	01	06	2021-08-08 08:41:56	1 	玉泉路口西	CB150	202108082837						2021-08-08
C462159	01	06	2021-08-08 08:26:50	52 	马官营西	EH882	202108086410						2021-08-08
C888231	01	06	2021-08-08 08:10:18	1 	公主坟	MB790	202108089381						2021-08-08
C814399	01	06	2021-08-08 08:23:05	72 	天坛西门 	CI640	202108086690						2021-08-08
C534053	01	06	2021-08-08 08:32:04	52 	民族文化宫	TL719	202108085781						2021-08-08
C389050	01	06	2021-08-08 08:30:23	1 	西单路口东	BQ845	202108088587						2021-08-08
C382607	01	06	2021-08-08 08:31:11	821 	锦绣街东站	PP237	202108089662						2021-08-08
C627095	01	06	2021-08-08 08:51:35	821 	永昌南路南站亦庄线	BY523	202108085668						2021-08-08
C666608	01	06	2021-08-08 08:04:04	1 	翠微路口	AT360	202108088466						2021-08-08
C517414	01	06	2021-08-08 08:23:32	72 	角门北路	IL928	202108087066						2021-08-08
C522690	01	06	2021-08-08 08:08:07	1 	玉泉路口西	YH166	202108087675						2021-08-08
C713418	01	06	2021-08-08 08:53:55	72 	木樨园桥西	CX287	202108083023						2021-08-08
C755170	01	06	2021-08-08 08:37:48	72 	角门北路	AP856	202108085636						2021-08-08
C595794	01	06	2021-08-08 08:36:44	821 	万源街西口亦庄线	ZX925	202108083059						2021-08-08
C548810	01	06	2021-08-08 08:05:27	1 	四惠枢纽站 	UF909	202108082763						2021-08-08
C391579	01	06	2021-08-08 08:19:38	821 	同济北路南口	NM580	202108086567						2021-08-08
C644881	01	06	2021-08-08 08:51:07	1 	永安里路口西 	JM508	202108088660						2021-08-08
C439339	01	06	2021-08-08 08:31:38	72 	城南嘉园北	JT693	202108084156						2021-08-08
C853829	01	06	2021-08-08 08:18:05	821 	温馨家园西站	JJ397	202108087982						2021-08-08
C429612	01	06	2021-08-08 08:25:35	52 	公主坟南	AN588	202108086336						2021-08-08
C868166	01	06	2021-08-08 08:54:06	821 	大雄城市花园	FT203	202108086588						2021-08-08
C663372	01	06	2021-08-08 08:07:33	821 	同济北路南口	UI913	202108089715						2021-08-08
C648467	01	06	2021-08-08 08:15:01	821 	地铁亦庄桥站亦庄线	OJ675	202108089086						2021-08-08
C429894	01	06	2021-08-08 08:17:59	52 	劲松中街	II949	202108084480						2021-08-08
C539755	01	06	2021-08-08 08:00:29	821 	地铁亦庄桥站亦庄线	BF599	202108082606						2021-08-08
C781696	01	06	2021-08-08 08:17:53	72 	木樨园桥北 	EV327	202108084174						2021-08-08
C453296	01	06	2021-08-08 08:01:17	1 	东单路口西	MQ961	202108081712						2021-08-08
C440352	01	06	2021-08-08 08:27:46	1 	沙沟路口西	UC543	202108084683						2021-08-08
C803822	01	06	2021-08-08 08:23:47	72 	木樨园桥西	ES892	202108083436						2021-08-08
C801010	01	06	2021-08-08 08:10:58	821 	同济中路	ZW317	202108083517						2021-08-08
C766355	01	06	2021-08-08 08:12:27	1 	南礼士路	YI950	202108089196						2021-08-08
C332432	01	06	2021-08-08 08:45:30	821 	万源街西口亦庄线	CR270	202108086443						2021-08-08
C752615	01	06	2021-08-08 08:37:20	1 	工会大楼	CS520	202108088953						2021-08-08
C793567	01	06	2021-08-08 08:39:13	72 	金鱼池	WS420	202108086682						2021-08-08
C756562	01	06	2021-08-08 08:39:13	72 	嘉园二里东门 	OR109	202108085979						2021-08-08
C547692	01	06	2021-08-08 08:26:43	72 	嘉园二里南门	WZ634	202108086974						2021-08-08
C626623	01	06	2021-08-08 08:54:43	821 	小周易村	FX503	202108082600						2021-08-08
C367838	01	06	2021-08-08 08:29:04	72 	永定门内	NV335	202108083976						2021-08-08
C409822	01	06	2021-08-08 08:31:54	821 	永昌南路	IK792	202108082576						2021-08-08
C413895	01	06	2021-08-08 08:52:26	821 	同济北路	HF503	202108088906						2021-08-08
C897096	01	06	2021-08-08 08:52:31	72 	天桥	FY584	202108086883						2021-08-08
C416293	01	06	2021-08-08 08:48:59	52 	劲松中街	DQ605	202108089474						2021-08-08
C374656	01	06	2021-08-08 08:41:49	1 	大北窑西 	ZV947	202108084147						2021-08-08
C596539	01	06	2021-08-08 08:14:47	821 	亦庄桥北	EJ514	202108085028						2021-08-08
C615863	01	06	2021-08-08 08:45:53	72 	嘉园二里东门 	UF192	202108088934						2021-08-08
C751662	01	06	2021-08-08 08:38:13	72 	法华寺 	HK523	202108082505						2021-08-08
C569942	01	06	2021-08-08 08:45:53	52 	西单路口东	VA698	202108081784						2021-08-08
C663859	01	06	2021-08-08 08:19:59	1 	军事博物馆	NO185	202108083004						2021-08-08
C705589	01	06	2021-08-08 08:21:34	1 	西单路口东	CM938	202108086761						2021-08-08
C545478	01	06	2021-08-08 08:03:07	72 	嘉园二里南门	KF274	202108088959						2021-08-08
C657015	01	06	2021-08-08 08:06:07	1 	永定路口东	AW843	202108082746						2021-08-08
C578527	01	06	2021-08-08 08:24:52	821 	同济中路北口	FC560	202108086513						2021-08-08
C692229	01	06	2021-08-08 08:13:01	72 	沙子口 	OT472	202108089477						2021-08-08
C715856	01	06	2021-08-08 08:03:48	1 	五棵松桥东	SU511	202108087594						2021-08-08
C648363	01	06	2021-08-08 08:21:49	1 	日坛路	EM469	202108087749						2021-08-08
C790101	01	06	2021-08-08 08:09:49	52 	光明桥东	QV448	202108081063						2021-08-08
C854916	01	06	2021-08-08 08:05:05	72 	嘉园三里	FE268	202108084330						2021-08-08
C489366	01	06	2021-08-08 08:13:56	1 	永定路口东	RH435	202108081471						2021-08-08
C679060	01	06	2021-08-08 08:46:58	72 	嘉园二里南门	OG864	202108083038						2021-08-08
C675644	01	06	2021-08-08 08:05:45	72 	嘉园三里北	EK147	202108085064						2021-08-08
C832855	01	06	2021-08-08 08:36:06	821 	贵园东里	YK153	202108087973						2021-08-08
C510234	01	06	2021-08-08 08:54:18	821 	大雄城市花园	WQ147	202108083321						2021-08-08
C789066	01	06	2021-08-08 08:45:25	72 	木樨园桥西	IS437	202108081233						2021-08-08
C656441	01	06	2021-08-08 08:23:30	72 	嘉园二里东门 	IL376	202108082033						2021-08-08
C322475	01	06	2021-08-08 08:24:07	72 	角门北路东口	ZP769	202108084715						2021-08-08
C366142	01	06	2021-08-08 08:21:47	52 	天安门东	JN918	202108084263						2021-08-08
C534189	01	06	2021-08-08 08:14:13	1 	公主坟	QM912	202108086930						2021-08-08
C514122	01	06	2021-08-08 08:02:38	52 	北京站口东	SP279	202108087068						2021-08-08
C493906	01	06	2021-08-08 08:33:40	821 	万源街西口亦庄线	WW516	202108087775						2021-08-08
C622345	01	06	2021-08-08 08:15:58	52 	天安门西	WR225	202108086166						2021-08-08
C847003	01	06	2021-08-08 08:35:28	1 	公主坟	IA562	202108081448						2021-08-08
C386537	01	06	2021-08-08 08:19:27	72 	城南嘉园北	RS798	202108089557						2021-08-08
C778829	01	06	2021-08-08 08:04:37	72 	光明楼	AP775	202108083496						2021-08-08
C717899	01	06	2021-08-08 08:25:41	1 	永定路口东	NE622	202108083735						2021-08-08
C344508	01	06	2021-08-08 08:17:26	52 	工会大楼	XE917	202108084926						2021-08-08
C368684	01	06	2021-08-08 08:11:11	72 	木樨园桥西	RG571	202108086028						2021-08-08
C413047	01	06	2021-08-08 08:17:36	1 	郎家园	AT885	202108089742						2021-08-08
C743108	01	06	2021-08-08 08:05:28	1 	军事博物馆	XB387	202108087403						2021-08-08
C573186	01	06	2021-08-08 08:35:56	72 	洋桥东	EP121	202108084836						2021-08-08
C870594	01	06	2021-08-08 08:32:10	52 	马官营	SP996	202108083282						2021-08-08
C660794	01	06	2021-08-08 08:06:47	72 	红桥路口西	MJ104	202108088130						2021-08-08
C759301	01	06	2021-08-08 08:06:55	821 	新康家园	SQ522	202108083520						2021-08-08
C556352	01	06	2021-08-08 08:16:26	72 	嘉园三里北	ZR216	202108081210						2021-08-08
C622280	01	06	2021-08-08 08:47:20	821 	小周易村	FF537	202108088285						2021-08-08
C569325	01	06	2021-08-08 08:54:22	72 	马家堡小区 	PO199	202108088664						2021-08-08
C486348	01	06	2021-08-08 08:48:00	52 	天安门西	BG945	202108089573						2021-08-08
C704395	01	06	2021-08-08 08:37:30	52 	王府井	TP677	202108087471						2021-08-08
C594304	01	06	2021-08-08 08:14:02	1 	西单路口东	LV842	202108083069						2021-08-08
C463757	01	06	2021-08-08 08:23:03	1 	天安门东	VS155	202108084923						2021-08-08
C524751	01	06	2021-08-08 08:30:33	72 	角门北路东口	UB438	202108084961						2021-08-08
C771296	01	06	2021-08-08 08:20:13	1 	日坛路	IG686	202108085707						2021-08-08
C648374	01	06	2021-08-08 08:26:21	1 	八王坟西 	OW456	202108082905						2021-08-08
C705854	01	06	2021-08-08 08:05:10	1 	东单路口西	FZ473	202108085814						2021-08-08
C617432	01	06	2021-08-08 08:05:38	821 	同济北路	QG210	202108083036						2021-08-08
C886966	01	06	2021-08-08 08:39:09	52 	劲松桥东	IB827	202108084790						2021-08-08
C460772	01	06	2021-08-08 08:24:40	1 	木樨地西	ZU211	202108084867						2021-08-08
C512324	01	06	2021-08-08 08:50:40	52 	靛厂村	FA674	202108083724						2021-08-08
C370794	01	06	2021-08-08 08:37:37	821 	大周易村	OW414	202108083308						2021-08-08
C728976	01	06	2021-08-08 08:36:17	821 	小周易村	NJ940	202108082788						2021-08-08
C470285	01	06	2021-08-08 08:02:33	1 	木樨地西	KK383	202108084918						2021-08-08
C430096	01	06	2021-08-08 08:19:26	52 	六里桥北	TQ235	202108089319						2021-08-08
C437396	01	06	2021-08-08 08:23:58	72 	角门北路	DK491	202108087940						2021-08-08
C575743	01	06	2021-08-08 08:17:53	52 	东单路口东	RD370	202108084790						2021-08-08
C598154	01	06	2021-08-08 08:02:33	821 	锦绣街东站	PP460	202108084210						2021-08-08
C310737	01	06	2021-08-08 08:12:24	72 	城南嘉园北	DU783	202108087923						2021-08-08
C760714	01	06	2021-08-08 08:26:47	52 	六里桥北	KS424	202108082472						2021-08-08
C592445	01	06	2021-08-08 08:51:02	52 	马官营	IO640	202108087562						2021-08-08
C757288	01	06	2021-08-08 08:16:46	1 	天安门西	TQ990	202108089179						2021-08-08
C541985	01	06	2021-08-08 08:11:42	72 	角门北路	JD252	202108083380						2021-08-08
C474116	01	06	2021-08-08 08:12:40	72 	角门北路东口	AO477	202108089796						2021-08-08
C482114	01	06	2021-08-08 08:53:34	821 	温馨家园	CS325	202108087989						2021-08-08
C810560	01	06	2021-08-08 08:11:38	821 	地铁亦庄桥站亦庄线	LW361	202108089900						2021-08-08
C889026	01	06	2021-08-08 08:14:02	821 	贵园东里	OA707	202108087208						2021-08-08
C312302	01	06	2021-08-08 08:20:11	52 	北京站东街	QD395	202108085805						2021-08-08
C863752	01	06	2021-08-08 08:04:19	52 	民族文化宫	ED244	202108084735						2021-08-08
C784737	01	06	2021-08-08 08:13:59	72 	红桥路口西	PG774	202108087042						2021-08-08
C576863	01	06	2021-08-08 08:05:18	72 	角门北路	JT198	202108088112						2021-08-08
C720164	01	06	2021-08-08 08:32:25	1 	北京站口东	TY984	202108085199						2021-08-08
C345554	01	06	2021-08-08 08:09:43	72 	马家堡东口	NR618	202108088370						2021-08-08
C673640	01	06	2021-08-08 08:44:45	821 	隆盛产业园亦庄线	TH412	202108083347						2021-08-08
C472396	01	06	2021-08-08 08:01:13	1 	西单路口东	PJ971	202108089545						2021-08-08
C511312	01	06	2021-08-08 08:41:41	821 	同济北路南口	DJ705	202108082833						2021-08-08
C401691	01	06	2021-08-08 08:40:46	821 	新康家园	DE398	202108084918						2021-08-08
C812536	01	06	2021-08-08 08:10:47	821 	万源街西口亦庄线	EO695	202108081320						2021-08-08
C751796	01	06	2021-08-08 08:26:52	72 	嘉园二里东门 	AE634	202108087392						2021-08-08
C399470	01	06	2021-08-08 08:14:37	1 	北京站口东	KE102	202108084166						2021-08-08
C887616	01	06	2021-08-08 08:53:29	72 	天桥路口东	EE710	202108083630						2021-08-08
C667882	01	06	2021-08-08 08:50:47	72 	嘉园三里北	RS241	202108089430						2021-08-08
C404285	01	06	2021-08-08 08:06:31	52 	北京站东街	VV207	202108089661						2021-08-08
C453542	01	06	2021-08-08 08:18:39	72 	嘉园二里东门 	PJ717	202108081870						2021-08-08
C732989	01	06	2021-08-08 08:28:45	1 	北京站口东	AY758	202108082103						2021-08-08
C591720	01	06	2021-08-08 08:25:55	821 	隆盛产业园亦庄线	KT819	202108083005						2021-08-08
C430216	01	06	2021-08-08 08:01:46	72 	嘉园三里	PE598	202108089938						2021-08-08
C479284	01	06	2021-08-08 08:07:50	1 	天安门东	LF707	202108082834						2021-08-08
C404858	01	06	2021-08-08 08:14:50	1 	复兴门内	JH201	202108086200						2021-08-08
C389580	01	06	2021-08-08 08:37:14	72 	天坛西门 	RO323	202108089843						2021-08-08
C361842	01	06	2021-08-08 08:36:53	52 	南礼士路	RK752	202108081871						2021-08-08
C474136	01	06	2021-08-08 08:11:40	52 	北京站东街	LW757	202108085269						2021-08-08
C803303	01	06	2021-08-08 08:25:08	52 	西单路口东	TS280	202108081618						2021-08-08
C330230	01	06	2021-08-08 08:25:22	1 	军事博物馆	MG908	202108082202						2021-08-08
C403050	01	06	2021-08-08 08:03:11	821 	天华北街东口	CA976	202108087953						2021-08-08
C540590	01	06	2021-08-08 08:09:38	52 	北京站口东	PS290	202108084696						2021-08-08
C637799	01	06	2021-08-08 08:13:09	1 	南礼士路	CD293	202108083627						2021-08-08
C374502	01	06	2021-08-08 08:38:42	821 	同济北路	DE409	202108086344						2021-08-08
C665491	01	06	2021-08-08 08:50:44	1 	沙沟路口西	YI524	202108085429						2021-08-08
C832881	01	06	2021-08-08 08:31:50	72 	永定门内	DO405	202108084588						2021-08-08
C652675	01	06	2021-08-08 08:29:05	72 	北京体育馆	AT515	202108081885						2021-08-08
C841614	01	06	2021-08-08 08:12:10	52 	军事博物馆	VP669	202108088340						2021-08-08
C636226	01	06	2021-08-08 08:39:51	52 	广渠门	NZ523	202108085599						2021-08-08
C890379	01	06	2021-08-08 08:12:39	72 	金鱼池	QB592	202108085392						2021-08-08
C466832	01	06	2021-08-08 08:05:17	72 	北京体育馆	PH505	202108089717						2021-08-08
C813683	01	06	2021-08-08 08:48:00	72 	天桥路口东	JN578	202108085546						2021-08-08
C658145	01	06	2021-08-08 08:14:36	72 	法华寺 	CR110	202108085962						2021-08-08
C796777	01	06	2021-08-08 08:42:48	1 	永安里路口西 	PE672	202108083798						2021-08-08
C692724	01	06	2021-08-08 08:30:02	1 	八王坟西 	KE598	202108085996						2021-08-08
C812779	01	06	2021-08-08 08:04:32	52 	靛厂村	UA355	202108083461						2021-08-08
C404190	01	06	2021-08-08 08:32:00	1 	永安里路口西 	VG875	202108084436						2021-08-08
C594637	01	06	2021-08-08 08:15:23	821 	新康家园	GC770	202108085785						2021-08-08
C773790	01	06	2021-08-08 08:43:51	821 	隆盛产业园亦庄线	HX101	202108087578						2021-08-08
C809903	01	06	2021-08-08 08:06:40	1 	公主坟	BT607	202108082123						2021-08-08
C720056	01	06	2021-08-08 08:46:24	52 	靛厂新村	FA704	202108088493						2021-08-08
C498374	01	06	2021-08-08 08:30:44	1 	翠微路口	CQ514	202108087234						2021-08-08
C819916	01	06	2021-08-08 08:01:44	52 	民族文化宫	AD426	202108087894						2021-08-08
C773988	01	06	2021-08-08 08:34:51	1 	玉泉路口西	KY141	202108083009						2021-08-08
C664642	01	06	2021-08-08 08:03:14	52 	广渠门	WA845	202108088602						2021-08-08
C847578	01	06	2021-08-08 08:01:40	72 	法华寺 	ZQ190	202108081081						2021-08-08
C865410	01	06	2021-08-08 08:51:36	52 	北京站口东	LP460	202108089998						2021-08-08
C761588	01	06	2021-08-08 08:11:02	821 	地铁亦庄桥站亦庄线	BF609	202108086945						2021-08-08
C572920	01	06	2021-08-08 08:26:51	72 	嘉园二里东门 	KO565	202108086334						2021-08-08
C717689	01	06	2021-08-08 08:26:04	821 	贵园东里	JU227	202108086756						2021-08-08
C817621	01	06	2021-08-08 08:21:52	821 	地铁亦庄桥站亦庄线	ER185	202108083307						2021-08-08
C732346	01	06	2021-08-08 08:52:24	821 	天华北街东口	JF999	202108087810						2021-08-08
C815154	01	06	2021-08-08 08:11:44	1 	大北窑东	LJ341	202108081764						2021-08-08
C627919	01	06	2021-08-08 08:41:52	52 	公主坟东	YZ547	202108087744						2021-08-08
C668674	01	06	2021-08-08 08:41:28	52 	天安门东	FS977	202108089210						2021-08-08
C759476	01	06	2021-08-08 08:01:20	1 	日坛路	BK188	202108085070						2021-08-08
C617771	01	06	2021-08-08 08:50:07	52 	靛厂村	SX639	202108087483						2021-08-08
C793168	01	06	2021-08-08 08:17:20	821 	隆盛产业园亦庄线	IJ456	202108085801						2021-08-08
C832369	01	06	2021-08-08 08:54:22	1 	东翠路口	XL461	202108089075						2021-08-08
C763451	01	06	2021-08-08 08:35:44	1 	木樨地西	HY925	202108089255						2021-08-08
C476723	01	06	2021-08-08 08:42:40	52 	靛厂村	KI676	202108088693						2021-08-08
C667770	01	06	2021-08-08 08:15:53	72 	马家堡小区 	OA785	202108087639						2021-08-08
C388727	01	06	2021-08-08 08:47:48	821 	新康家园	UP326	202108088064						2021-08-08
C325232	01	06	2021-08-08 08:42:27	72 	木樨园桥西	AL957	202108082487						2021-08-08
C524478	01	06	2021-08-08 08:53:42	72 	嘉园三里	AP839	202108087376						2021-08-08
C463551	01	06	2021-08-08 08:16:27	72 	马家堡东口	AP581	202108084682						2021-08-08
C859280	01	06	2021-08-08 08:42:33	52 	马官营西	XR428	202108083513						2021-08-08
C839435	01	06	2021-08-08 08:01:10	72 	北京体育馆	NC261	202108085201						2021-08-08
C430673	01	06	2021-08-08 08:03:50	821 	大周易村	VR715	202108088458						2021-08-08
