C431300	01	5	崇文门	D656869	2021-08-08 08:34:26	I	2021-08-08
C488622	01	1	军事博物馆	D556275	2021-08-08 08:25:01	I	2021-08-08
C661776	01	6	呼家楼	D685397	2021-08-08 08:30:32	I	2021-08-08
C306209	01	6	海淀五路居	D577132	2021-08-08 08:28:36	I	2021-08-08
C487088	01	13	望京西	D440008	2021-08-08 08:05:30	I	2021-08-08
C378171	01	7	湾子	D533536	2021-08-08 08:48:02	I	2021-08-08
C544588	01	15	国展	D385153	2021-08-08 08:44:41	I	2021-08-08
C315371	01	2	东直门	D462981	2021-08-08 08:28:51	I	2021-08-08
C315680	01	8	鼓楼大街	D511198	2021-08-08 08:12:18	I	2021-08-08
C657463	01	7	达官营	D580242	2021-08-08 08:23:39	I	2021-08-08
C596194	01	10	巴沟	D504579	2021-08-08 08:22:37	I	2021-08-08
C843228	01	7	大郊亭	D889258	2021-08-08 08:19:34	I	2021-08-08
C837772	01	15	后沙峪	D762862	2021-08-08 08:31:10	I	2021-08-08
C872110	01	5	和平里北街	D727097	2021-08-08 08:51:34	I	2021-08-08
C776930	01	14	景泰	D480728	2021-08-08 08:11:15	I	2021-08-08
C675695	01	14	北工大西门	D350897	2021-08-08 08:16:22	I	2021-08-08
C685913	01	4	魏公村	D524117	2021-08-08 08:52:53	I	2021-08-08
C583004	01	7	菜市口	D512370	2021-08-08 08:49:51	I	2021-08-08
C311381	01	14	方庄	D843792	2021-08-08 08:09:42	I	2021-08-08
C875626	01	15	望京西	D312077	2021-08-08 08:22:14	I	2021-08-08
C728364	01	1	天安门西	D412633	2021-08-08 08:44:45	I	2021-08-08
C401624	01	15	俸伯	D407030	2021-08-08 08:29:36	I	2021-08-08
C657097	01	10	苏州街	D711144	2021-08-08 08:48:21	I	2021-08-08
C675493	01	13	芍药居	D633505	2021-08-08 08:28:58	I	2021-08-08
C341392	01	15	望京西	D399817	2021-08-08 08:49:56	I	2021-08-08
C329412	01	1	天安门东	D665270	2021-08-08 08:45:21	I	2021-08-08
C682513	01	10	健德门	D624121	2021-08-08 08:25:44	I	2021-08-08
C854967	01	15	花梨坎	D714303	2021-08-08 08:51:19	I	2021-08-08
C871573	01	5	惠新西街北口	D440196	2021-08-08 08:23:02	I	2021-08-08
C757667	01	4	西苑	D478102	2021-08-08 08:21:52	I	2021-08-08
C360587	01	1	天安门东	D430223	2021-08-08 08:19:55	I	2021-08-08
C396335	01	5	惠新西街北口	D637502	2021-08-08 08:03:11	I	2021-08-08
C651350	01	4	新街口	D366402	2021-08-08 08:39:15	I	2021-08-08
C434783	01	15	孙河	D726261	2021-08-08 08:58:36	I	2021-08-08
C882346	01	6	花园桥	D690336	2021-08-08 08:02:23	I	2021-08-08
C417252	01	10	安贞门	D713096	2021-08-08 08:11:30	I	2021-08-08
C481053	01	1	西单	D899584	2021-08-08 08:39:28	I	2021-08-08
C362082	01	5	东单	D634763	2021-08-08 08:33:36	I	2021-08-08
C387799	01	2	复兴门	D390216	2021-08-08 08:45:30	I	2021-08-08
C567298	01	5	北新桥	D421488	2021-08-08 08:03:54	I	2021-08-08
C643951	01	14	枣营	D617032	2021-08-08 08:00:45	I	2021-08-08
C809949	01	10	知春里	D892915	2021-08-08 08:52:08	I	2021-08-08
C863082	01	6	东大桥	D876844	2021-08-08 08:30:29	I	2021-08-08
C749976	01	8	朱辛庄	D509539	2021-08-08 08:33:48	I	2021-08-08
C736721	01	7	广渠门内	D389040	2021-08-08 08:58:48	I	2021-08-08
C896110	01	4	新街口	D585447	2021-08-08 08:28:37	I	2021-08-08
C713867	01	13	上地	D423790	2021-08-08 08:49:01	I	2021-08-08
C411776	01	4	安河桥北	D469464	2021-08-08 08:20:00	I	2021-08-08
C402696	01	2	北京站	D604109	2021-08-08 08:11:38	I	2021-08-08
C370753	01	5	灯市口	D787905	2021-08-08 08:49:12	I	2021-08-08
C747429	01	10	知春里	D355966	2021-08-08 08:09:13	I	2021-08-08
C302233	01	8	霍营	D859265	2021-08-08 08:14:07	I	2021-08-08
C676504	01	8	林萃桥	D807416	2021-08-08 08:36:28	I	2021-08-08
C524207	01	13	北苑	D747096	2021-08-08 08:22:35	I	2021-08-08
C353448	01	7	化工	D586298	2021-08-08 08:10:20	I	2021-08-08
C818710	01	2	安定门	D609591	2021-08-08 08:05:20	I	2021-08-08
C310972	01	5	北新桥	D889769	2021-08-08 08:30:45	I	2021-08-08
C345612	01	8	永泰庄	D764198	2021-08-08 08:02:14	I	2021-08-08
C545103	01	8	奥体中心	D693589	2021-08-08 08:04:04	I	2021-08-08
C506050	01	14	金台路	D753129	2021-08-08 08:11:52	I	2021-08-08
C844715	01	14	永定门外	D666127	2021-08-08 08:03:48	I	2021-08-08
C779008	01	6	金台路	D488942	2021-08-08 08:45:08	I	2021-08-08
C893656	01	14	永定门外	D565124	2021-08-08 08:12:43	I	2021-08-08
C776939	01	4	海淀黄庄	D478645	2021-08-08 08:07:21	I	2021-08-08
C833595	01	15	顺义	D489661	2021-08-08 08:38:51	I	2021-08-08
C414984	01	1	八宝山	D760012	2021-08-08 08:36:05	I	2021-08-08
C404307	01	7	广渠门外	D370370	2021-08-08 08:05:24	I	2021-08-08
C560043	01	6	白石桥南	D613846	2021-08-08 08:35:11	I	2021-08-08
C841554	01	14	方庄	D654972	2021-08-08 08:19:02	I	2021-08-08
C431322	01	2	积水潭	D460437	2021-08-08 08:02:29	I	2021-08-08
C579987	01	1	南礼士路	D489832	2021-08-08 08:13:05	I	2021-08-08
C766193	01	7	菜市口	D671057	2021-08-08 08:46:44	I	2021-08-08
C756322	01	6	东大桥	D554182	2021-08-08 08:45:23	I	2021-08-08
C484526	01	10	苏州街	D381753	2021-08-08 08:22:58	I	2021-08-08
C403891	01	15	南法信	D361175	2021-08-08 08:25:39	I	2021-08-08
C641541	01	13	西二旗	D792157	2021-08-08 08:02:58	I	2021-08-08
C463501	01	6	青年路	D876250	2021-08-08 08:50:17	I	2021-08-08
C370322	01	4	平安里	D593339	2021-08-08 08:04:52	I	2021-08-08
C720295	01	14	方庄	D607708	2021-08-08 08:10:48	I	2021-08-08
C681604	01	1	古城	D773864	2021-08-08 08:48:59	I	2021-08-08
C520376	01	15	南法信	D849922	2021-08-08 08:35:35	I	2021-08-08
C421339	01	6	呼家楼	D461839	2021-08-08 08:40:56	I	2021-08-08
C489029	01	15	北沙滩	D851460	2021-08-08 08:27:53	I	2021-08-08
C852564	01	2	东直门	D477134	2021-08-08 08:50:19	I	2021-08-08
C827874	01	5	雍和宫	D707099	2021-08-08 08:46:55	I	2021-08-08
C501941	01	2	长椿街	D671363	2021-08-08 08:35:07	I	2021-08-08
C489683	01	1	万寿路	D571600	2021-08-08 08:56:36	I	2021-08-08
C490274	01	4	平安里	D536932	2021-08-08 08:52:15	I	2021-08-08
C595173	01	4	魏公村	D717028	2021-08-08 08:33:52	I	2021-08-08
C613380	01	15	崔各庄	D895925	2021-08-08 08:19:29	I	2021-08-08
C566025	01	7	湾子	D311634	2021-08-08 08:07:40	I	2021-08-08
C369447	01	2	安定门	D595105	2021-08-08 08:19:47	I	2021-08-08
C687197	01	15	马泉营	D441885	2021-08-08 08:32:29	I	2021-08-08
C891633	01	14	金台路	D310085	2021-08-08 08:32:48	I	2021-08-08
C636049	01	13	柳芳	D798985	2021-08-08 08:05:41	I	2021-08-08
C332455	01	1	西单	D630883	2021-08-08 08:24:33	I	2021-08-08
C827395	01	10	海淀黄庄	D843359	2021-08-08 08:02:52	I	2021-08-08
C871494	01	1	木樨地	D600003	2021-08-08 08:28:46	I	2021-08-08
C825911	01	14	永定门外	D538318	2021-08-08 08:35:33	I	2021-08-08
C683951	01	8	奥体中心	D447301	2021-08-08 08:56:40	I	2021-08-08
C581158	01	6	南锣鼓巷	D425854	2021-08-08 08:11:31	I	2021-08-08
C839831	01	8	森林公园南门	D465861	2021-08-08 08:33:24	I	2021-08-08
C423126	01	14	北京南站	D726904	2021-08-08 08:25:46	I	2021-08-08
C514771	01	14	永定门外	D424237	2021-08-08 08:45:22	I	2021-08-08
C524297	01	14	东风北桥	D429139	2021-08-08 08:41:16	I	2021-08-08
C732852	01	7	达官营	D377025	2021-08-08 08:49:53	I	2021-08-08
C307290	01	10	芍药居	D764343	2021-08-08 08:56:54	I	2021-08-08
C803172	01	13	知春路	D853993	2021-08-08 08:11:24	I	2021-08-08
C362030	01	8	平西府	D340800	2021-08-08 08:24:58	I	2021-08-08
C422208	01	7	菜市口	D443956	2021-08-08 08:06:21	I	2021-08-08
C493495	01	14	北京南站	D406346	2021-08-08 08:00:18	I	2021-08-08
C526457	01	13	五道口	D587521	2021-08-08 08:25:02	I	2021-08-08
C588392	01	13	北苑	D801948	2021-08-08 08:54:19	I	2021-08-08
C308364	01	5	蒲黄榆	D367886	2021-08-08 08:32:05	I	2021-08-08
C516202	01	15	马泉营	D719112	2021-08-08 08:40:53	I	2021-08-08
C804142	01	8	森林公园南门	D666975	2021-08-08 08:40:26	I	2021-08-08
C530605	01	5	天坛东门	D585838	2021-08-08 08:25:16	I	2021-08-08
C842697	01	7	磁器口	D721065	2021-08-08 08:45:04	I	2021-08-08
C599825	01	2	东四十条	D412401	2021-08-08 08:24:09	I	2021-08-08
C590369	01	1	西单	D518706	2021-08-08 08:34:36	I	2021-08-08
C757247	01	7	广渠门外	D615059	2021-08-08 08:48:23	I	2021-08-08
C717113	01	2	阜成门	D379971	2021-08-08 08:38:54	I	2021-08-08
C465476	01	2	东直门	D368205	2021-08-08 08:53:05	I	2021-08-08
C853794	01	6	平安里	D444060	2021-08-08 08:57:31	I	2021-08-08
C441616	01	1	复兴门	D479212	2021-08-08 08:05:43	I	2021-08-08
C391272	01	4	动物园	D641499	2021-08-08 08:31:50	I	2021-08-08
C421684	01	10	三元桥	D564908	2021-08-08 08:37:50	I	2021-08-08
C419963	01	5	蒲黄榆	D760953	2021-08-08 08:52:36	I	2021-08-08
C691342	01	13	柳芳	D354300	2021-08-08 08:00:32	I	2021-08-08
C809041	01	4	西四	D853556	2021-08-08 08:47:50	I	2021-08-08
C372512	01	10	北土城	D475593	2021-08-08 08:25:25	I	2021-08-08
C323049	01	7	虎坊桥	D590432	2021-08-08 08:25:05	I	2021-08-08
C660524	01	1	苹果园	D566632	2021-08-08 08:29:46	I	2021-08-08
C846438	01	14	金台路	D787895	2021-08-08 08:00:24	I	2021-08-08
C490309	01	10	三元桥	D453644	2021-08-08 08:52:33	I	2021-08-08
C355416	01	2	北京站	D341326	2021-08-08 08:52:26	I	2021-08-08
C801096	01	1	南礼士路	D800410	2021-08-08 08:54:59	I	2021-08-08
C668910	01	2	复兴门	D392222	2021-08-08 08:40:00	I	2021-08-08
C319930	01	2	复兴门	D543782	2021-08-08 08:33:08	I	2021-08-08
C741870	01	6	车公庄西	D763162	2021-08-08 08:01:03	I	2021-08-08
C367579	01	13	柳芳	D406007	2021-08-08 08:50:16	I	2021-08-08
C731817	01	15	奥林匹克公园	D367824	2021-08-08 08:04:05	I	2021-08-08
C664259	01	7	磁器口	D403003	2021-08-08 08:30:09	I	2021-08-08
C894158	01	5	和平西桥	D603133	2021-08-08 08:08:55	I	2021-08-08
C838289	01	6	十里堡	D411194	2021-08-08 08:00:43	I	2021-08-08
C584562	01	14	将台	D872695	2021-08-08 08:22:54	I	2021-08-08
C365926	01	14	枣营	D622044	2021-08-08 08:15:12	I	2021-08-08
C573546	01	13	霍营	D530174	2021-08-08 08:50:38	I	2021-08-08
C583515	01	4	新街口	D849058	2021-08-08 08:56:39	I	2021-08-08
C317131	01	1	玉泉路	D328742	2021-08-08 08:58:41	I	2021-08-08
C453592	01	8	奥体中心	D899961	2021-08-08 08:42:18	I	2021-08-08
C840548	01	10	牡丹园	D822794	2021-08-08 08:09:28	I	2021-08-08
C870236	01	14	方庄	D551519	2021-08-08 08:50:43	I	2021-08-08
C638115	01	13	西直门	D413584	2021-08-08 08:08:18	I	2021-08-08
C841413	01	1	天安门西	D337682	2021-08-08 08:06:38	I	2021-08-08
C790655	01	10	知春路	D397070	2021-08-08 08:10:19	I	2021-08-08
C560644	01	1	八宝山	D662218	2021-08-08 08:53:10	I	2021-08-08
C686179	01	15	俸伯	D853736	2021-08-08 08:57:14	I	2021-08-08
C685436	01	8	平西府	D883842	2021-08-08 08:03:00	I	2021-08-08
C406580	01	2	鼓楼大街	D353659	2021-08-08 08:56:45	I	2021-08-08
C803232	01	14	蒲黄榆	D769264	2021-08-08 08:48:37	I	2021-08-08
C570085	01	4	西直门	D664803	2021-08-08 08:21:39	I	2021-08-08
C383900	01	4	北京大学东门	D555055	2021-08-08 08:30:47	I	2021-08-08
C856614	01	14	蒲黄榆	D352819	2021-08-08 08:29:55	I	2021-08-08
C740972	01	5	惠新西街北口	D408342	2021-08-08 08:33:30	I	2021-08-08
C682947	01	7	湾子	D827496	2021-08-08 08:35:24	I	2021-08-08
C471139	01	2	雍和宫	D870708	2021-08-08 08:12:36	I	2021-08-08
C374767	01	1	五棵松	D500307	2021-08-08 08:58:44	I	2021-08-08
C325652	01	7	双井	D626654	2021-08-08 08:37:04	I	2021-08-08
C434579	01	6	南锣鼓巷	D813690	2021-08-08 08:06:56	I	2021-08-08
C418543	01	6	花园桥	D888625	2021-08-08 08:11:54	I	2021-08-08
C377009	01	15	南法信	D455890	2021-08-08 08:10:46	I	2021-08-08
C458116	01	5	东单	D513323	2021-08-08 08:34:18	I	2021-08-08
C475821	01	10	三元桥	D817232	2021-08-08 08:53:14	I	2021-08-08
C795854	01	5	东四	D664942	2021-08-08 08:19:17	I	2021-08-08
C642360	01	5	天坛东门	D519095	2021-08-08 08:13:55	I	2021-08-08
C588720	01	2	朝阳门	D547194	2021-08-08 08:51:36	I	2021-08-08
C675496	01	5	宋家庄	D638345	2021-08-08 08:53:06	I	2021-08-08
C410838	01	14	北工大西门	D456853	2021-08-08 08:26:25	I	2021-08-08
C312847	01	10	三元桥	D806392	2021-08-08 08:58:05	I	2021-08-08
C391869	01	4	圆明园	D846912	2021-08-08 08:42:42	I	2021-08-08
C540566	01	13	西二旗	D487125	2021-08-08 08:13:15	I	2021-08-08
C447509	01	6	南锣鼓巷	D839214	2021-08-08 08:07:46	I	2021-08-08
C821620	01	13	西直门	D400832	2021-08-08 08:28:37	I	2021-08-08
C304466	01	1	公主坟	D761521	2021-08-08 08:12:54	I	2021-08-08
C483542	01	10	北土城	D718855	2021-08-08 08:40:15	I	2021-08-08
C557967	01	10	安贞门	D516154	2021-08-08 08:24:00	I	2021-08-08
C814255	01	14	将台	D885050	2021-08-08 08:34:08	I	2021-08-08
C743119	01	1	天安门西	D333420	2021-08-08 08:26:26	I	2021-08-08
C814003	01	4	圆明园	D406381	2021-08-08 08:05:11	I	2021-08-08
C601521	01	4	国家图书馆	D554186	2021-08-08 08:50:55	I	2021-08-08
C354224	01	8	林萃桥	D856611	2021-08-08 08:25:37	I	2021-08-08
C307266	01	10	北土城	D666624	2021-08-08 08:18:33	I	2021-08-08
C360574	01	6	青年路	D798487	2021-08-08 08:38:00	I	2021-08-08
C594588	01	1	西单	D489870	2021-08-08 08:32:20	I	2021-08-08
C682651	01	2	宣武门	D699752	2021-08-08 08:40:03	I	2021-08-08
C594090	01	15	安立路	D634875	2021-08-08 08:34:26	I	2021-08-08
C782528	01	10	三元桥	D469229	2021-08-08 08:44:12	I	2021-08-08
C663770	01	8	霍营	D615747	2021-08-08 08:29:31	I	2021-08-08
C702436	01	15	南法信	D879686	2021-08-08 08:17:48	I	2021-08-08
C603546	01	1	万寿路	D461036	2021-08-08 08:15:16	I	2021-08-08
C462227	01	8	回龙观东大街	D670192	2021-08-08 08:52:28	I	2021-08-08
C660040	01	6	呼家楼	D731207	2021-08-08 08:50:50	I	2021-08-08
C382719	01	4	西四	D313500	2021-08-08 08:42:53	I	2021-08-08
C311647	01	10	牡丹园	D498450	2021-08-08 08:10:25	I	2021-08-08
C609598	01	14	大望路	D824823	2021-08-08 08:40:34	I	2021-08-08
C848332	01	1	王府井	D579044	2021-08-08 08:33:34	I	2021-08-08
C762594	01	7	双井	D354484	2021-08-08 08:00:16	I	2021-08-08
C603590	01	6	海淀五路居	D528950	2021-08-08 08:01:41	I	2021-08-08
C331201	01	15	俸伯	D513600	2021-08-08 08:24:05	I	2021-08-08
C854042	01	6	白石桥南	D690371	2021-08-08 08:18:12	I	2021-08-08
C377195	01	8	平西府	D758408	2021-08-08 08:55:39	I	2021-08-08
C681900	01	14	九龙山	D339318	2021-08-08 08:31:28	I	2021-08-08
C395779	01	15	马泉营	D524564	2021-08-08 08:50:51	I	2021-08-08
C599254	01	5	东四	D773057	2021-08-08 08:25:38	I	2021-08-08
C454648	01	13	望京西	D343705	2021-08-08 08:35:18	I	2021-08-08
C610462	01	10	巴沟	D660411	2021-08-08 08:40:24	I	2021-08-08
C519852	01	5	惠新西街北口	D653056	2021-08-08 08:13:17	I	2021-08-08
C765876	01	1	天安门东	D873691	2021-08-08 08:53:16	I	2021-08-08
C539990	01	4	海淀黄庄	D890575	2021-08-08 08:15:46	I	2021-08-08
C466361	01	1	万寿路	D853291	2021-08-08 08:37:26	I	2021-08-08
C882464	01	15	奥林匹克公园	D878136	2021-08-08 08:36:31	I	2021-08-08
C608244	01	1	复兴门	D682417	2021-08-08 08:52:18	I	2021-08-08
C824851	01	1	木樨地	D651386	2021-08-08 08:58:04	I	2021-08-08
C752531	01	13	望京西	D364338	2021-08-08 08:14:13	I	2021-08-08
C617951	01	10	北土城	D564394	2021-08-08 08:23:02	I	2021-08-08
C404148	01	10	安贞门	D642146	2021-08-08 08:05:57	I	2021-08-08
C311757	01	15	北沙滩	D471692	2021-08-08 08:40:06	I	2021-08-08
C319669	01	15	奥林匹克公园	D347106	2021-08-08 08:46:06	I	2021-08-08
C521228	01	2	长椿街	D805351	2021-08-08 08:18:19	I	2021-08-08
C838792	01	15	崔各庄	D478341	2021-08-08 08:44:48	I	2021-08-08
C764852	01	1	天安门西	D422419	2021-08-08 08:15:35	I	2021-08-08
C556781	01	13	上地	D369031	2021-08-08 08:29:13	I	2021-08-08
C627441	01	4	海淀黄庄	D776934	2021-08-08 08:52:44	I	2021-08-08
C413998	01	7	菜市口	D815905	2021-08-08 08:33:42	I	2021-08-08
C621986	01	1	五棵松	D477735	2021-08-08 08:09:17	I	2021-08-08
C511115	01	1	西单	D656496	2021-08-08 08:55:08	I	2021-08-08
C398941	01	8	林萃桥	D508881	2021-08-08 08:08:51	I	2021-08-08
C316352	01	4	国家图书馆	D729186	2021-08-08 08:39:59	I	2021-08-08
C337934	01	2	安定门	D645082	2021-08-08 08:16:52	I	2021-08-08
C640092	01	10	农业展览馆	D897151	2021-08-08 08:41:30	I	2021-08-08
C300991	01	5	北新桥	D721689	2021-08-08 08:51:28	I	2021-08-08
C810873	01	4	西直门	D359432	2021-08-08 08:09:16	I	2021-08-08
C569286	01	6	白石桥南	D505548	2021-08-08 08:16:42	I	2021-08-08
C751584	01	13	五道口	D531479	2021-08-08 08:45:29	I	2021-08-08
C863902	01	2	雍和宫	D711858	2021-08-08 08:19:17	I	2021-08-08
C403866	01	10	知春路	D511037	2021-08-08 08:15:53	I	2021-08-08
C655014	01	6	车公庄	D525966	2021-08-08 08:28:21	I	2021-08-08
C314337	01	14	九龙山	D354003	2021-08-08 08:28:12	I	2021-08-08
C577312	01	5	东单	D786636	2021-08-08 08:01:11	I	2021-08-08
C483232	01	6	朝阳门	D860759	2021-08-08 08:00:49	I	2021-08-08
C611018	01	5	东四	D675022	2021-08-08 08:44:47	I	2021-08-08
C507718	01	15	望京西	D894162	2021-08-08 08:15:11	I	2021-08-08
C304752	01	2	阜成门	D490151	2021-08-08 08:15:34	I	2021-08-08
C707229	01	4	西苑	D480093	2021-08-08 08:49:46	I	2021-08-08
C535356	01	8	平西府	D849798	2021-08-08 08:50:37	I	2021-08-08
C472930	01	6	北海北	D543231	2021-08-08 08:12:30	I	2021-08-08
C832116	01	2	和平门	D561231	2021-08-08 08:44:24	I	2021-08-08
C667996	01	2	积水潭	D525119	2021-08-08 08:22:02	I	2021-08-08
C420510	01	8	西小口	D808467	2021-08-08 08:28:45	I	2021-08-08
C463748	01	1	复兴门	D616772	2021-08-08 08:39:53	I	2021-08-08
C500531	01	15	后沙峪	D792740	2021-08-08 08:37:42	I	2021-08-08
C635506	01	1	五棵松	D351074	2021-08-08 08:27:04	I	2021-08-08
C541813	01	14	九龙山	D446863	2021-08-08 08:07:17	I	2021-08-08
C477165	01	15	奥林匹克公园	D566728	2021-08-08 08:10:31	I	2021-08-08
C447450	01	14	望京	D313635	2021-08-08 08:14:32	I	2021-08-08
C327668	01	1	古城	D815142	2021-08-08 08:51:12	I	2021-08-08
C383100	01	4	海淀黄庄	D697159	2021-08-08 08:51:38	I	2021-08-08
C716588	01	10	知春路	D360700	2021-08-08 08:00:47	I	2021-08-08
C533169	01	5	雍和宫	D523244	2021-08-08 08:30:39	I	2021-08-08
C695104	01	4	西苑	D433108	2021-08-08 08:46:18	I	2021-08-08
C488822	01	10	知春路	D778818	2021-08-08 08:46:23	I	2021-08-08
C532268	01	6	白石桥南	D339684	2021-08-08 08:42:14	I	2021-08-08
C767415	01	1	西单	D315595	2021-08-08 08:20:12	I	2021-08-08
C689200	01	1	八角游乐园	D421788	2021-08-08 08:41:56	I	2021-08-08
C461793	01	14	北工大西门	D383154	2021-08-08 08:44:39	I	2021-08-08
C607030	01	10	苏州街	D623261	2021-08-08 08:07:23	I	2021-08-08
C638191	01	1	天安门东	D672282	2021-08-08 08:18:08	I	2021-08-08
C652983	01	14	十里河	D598918	2021-08-08 08:11:05	I	2021-08-08
C855553	01	2	积水潭	D717608	2021-08-08 08:25:37	I	2021-08-08
C867890	01	10	农业展览馆	D428033	2021-08-08 08:39:45	I	2021-08-08
C842958	01	15	南法信	D580715	2021-08-08 08:00:58	I	2021-08-08
C355178	01	7	桥湾	D678350	2021-08-08 08:00:43	I	2021-08-08
C599617	01	1	万寿路	D858689	2021-08-08 08:49:35	I	2021-08-08
C486691	01	10	知春路	D591181	2021-08-08 08:40:10	I	2021-08-08
C594202	01	7	湾子	D609616	2021-08-08 08:07:33	I	2021-08-08
C677045	01	2	崇文门	D376845	2021-08-08 08:36:25	I	2021-08-08
C807961	01	13	柳芳	D842090	2021-08-08 08:30:31	I	2021-08-08
C457736	01	10	巴沟	D870127	2021-08-08 08:05:50	I	2021-08-08
C731816	01	5	和平西桥	D582933	2021-08-08 08:49:13	I	2021-08-08
C371011	01	14	十里河	D470638	2021-08-08 08:54:28	I	2021-08-08
C725466	01	4	魏公村	D688851	2021-08-08 08:23:30	I	2021-08-08
C871689	01	10	芍药居	D737184	2021-08-08 08:32:12	I	2021-08-08
C634597	01	6	金台路	D579726	2021-08-08 08:24:44	I	2021-08-08
C802304	01	6	白石桥南	D882608	2021-08-08 08:53:04	I	2021-08-08
C430717	01	2	雍和宫	D643741	2021-08-08 08:02:36	I	2021-08-08
C354788	01	10	健德门	D716879	2021-08-08 08:44:28	I	2021-08-08
C727010	01	7	化工	D724453	2021-08-08 08:23:03	I	2021-08-08
C641262	01	1	万寿路	D636709	2021-08-08 08:54:31	I	2021-08-08
C524577	01	15	望京	D352577	2021-08-08 08:07:17	I	2021-08-08
C487916	01	15	崔各庄	D633808	2021-08-08 08:44:13	I	2021-08-08
C637643	01	2	宣武门	D879223	2021-08-08 08:10:23	I	2021-08-08
C554763	01	7	大郊亭	D429938	2021-08-08 08:04:12	I	2021-08-08
C706580	01	10	海淀黄庄	D879188	2021-08-08 08:34:34	I	2021-08-08
C467328	01	10	牡丹园	D469768	2021-08-08 08:30:00	I	2021-08-08
C749380	01	5	东四	D878415	2021-08-08 08:56:15	I	2021-08-08
C469125	01	13	回龙观	D735053	2021-08-08 08:38:12	I	2021-08-08
C682543	01	13	五道口	D691798	2021-08-08 08:26:10	I	2021-08-08
C302942	01	2	和平门	D587800	2021-08-08 08:28:02	I	2021-08-08
C726698	01	6	海淀五路居	D667561	2021-08-08 08:45:35	I	2021-08-08
C751535	01	14	北工大西门	D638193	2021-08-08 08:19:48	I	2021-08-08
C312229	01	5	和平里北街	D362937	2021-08-08 08:30:37	I	2021-08-08
C300786	01	14	东风北桥	D661034	2021-08-08 08:15:32	I	2021-08-08
C633995	01	4	北宫门	D532864	2021-08-08 08:56:38	I	2021-08-08
C549012	01	7	湾子	D854498	2021-08-08 08:24:23	I	2021-08-08
C477990	01	5	宋家庄	D540432	2021-08-08 08:07:09	I	2021-08-08
C326770	01	7	化工	D352511	2021-08-08 08:49:35	I	2021-08-08
C479424	01	4	平安里	D665688	2021-08-08 08:13:22	I	2021-08-08
C372518	01	1	万寿路	D584288	2021-08-08 08:41:45	I	2021-08-08
C784431	01	6	东大桥	D853626	2021-08-08 08:47:40	I	2021-08-08
C895126	01	4	国家图书馆	D682190	2021-08-08 08:08:19	I	2021-08-08
C793716	01	6	南锣鼓巷	D550416	2021-08-08 08:39:38	I	2021-08-08
C383071	01	1	复兴门	D302737	2021-08-08 08:24:26	I	2021-08-08
C739648	01	8	北土城	D857019	2021-08-08 08:28:27	I	2021-08-08
C697774	01	15	奥林匹克公园	D304616	2021-08-08 08:22:00	I	2021-08-08
C827751	01	13	立水桥	D608329	2021-08-08 08:37:57	I	2021-08-08
C538627	01	8	朱辛庄	D709028	2021-08-08 08:15:00	I	2021-08-08
C418879	01	1	八角游乐园	D745673	2021-08-08 08:35:55	I	2021-08-08
C570861	01	7	化工	D631755	2021-08-08 08:01:39	I	2021-08-08
C506470	01	1	玉泉路	D783629	2021-08-08 08:24:37	I	2021-08-08
C767528	01	15	国展	D576055	2021-08-08 08:52:07	I	2021-08-08
C435112	01	2	长椿街	D532801	2021-08-08 08:34:33	I	2021-08-08
C439309	01	1	西单	D337252	2021-08-08 08:10:53	I	2021-08-08
C728591	01	4	魏公村	D803632	2021-08-08 08:38:23	I	2021-08-08
C425478	01	4	国家图书馆	D593641	2021-08-08 08:55:48	I	2021-08-08
C468217	01	13	霍营	D633758	2021-08-08 08:23:03	I	2021-08-08
C818058	01	15	崔各庄	D781125	2021-08-08 08:07:30	I	2021-08-08
C736397	01	1	天安门东	D779959	2021-08-08 08:03:39	I	2021-08-08
C750462	01	4	北宫门	D681074	2021-08-08 08:51:10	I	2021-08-08
C312787	01	1	木樨地	D808160	2021-08-08 08:49:13	I	2021-08-08
C308622	01	8	朱辛庄	D324473	2021-08-08 08:39:54	I	2021-08-08
C721506	01	6	东大桥	D844978	2021-08-08 08:43:43	I	2021-08-08
C506694	01	8	林萃桥	D868885	2021-08-08 08:22:18	I	2021-08-08
C373064	01	1	古城	D707894	2021-08-08 08:10:43	I	2021-08-08
C474978	01	13	柳芳	D385958	2021-08-08 08:33:00	I	2021-08-08
C467814	01	7	虎坊桥	D594278	2021-08-08 08:28:48	I	2021-08-08
C508725	01	14	蒲黄榆	D673848	2021-08-08 08:39:48	I	2021-08-08
C638802	01	5	雍和宫	D401360	2021-08-08 08:41:02	I	2021-08-08
C509196	01	10	亮马桥	D704219	2021-08-08 08:48:07	I	2021-08-08
C353269	01	14	大望路	D450872	2021-08-08 08:55:22	I	2021-08-08
C737393	01	14	金台路	D800029	2021-08-08 08:49:26	I	2021-08-08
C410090	01	2	积水潭	D337153	2021-08-08 08:48:45	I	2021-08-08
C609027	01	1	南礼士路	D390973	2021-08-08 08:45:22	I	2021-08-08
C832824	01	4	新街口	D680063	2021-08-08 08:16:55	I	2021-08-08
C815477	01	15	俸伯	D637879	2021-08-08 08:57:44	I	2021-08-08
C806626	01	8	永泰庄	D601952	2021-08-08 08:38:14	I	2021-08-08
C862926	01	7	双井	D845813	2021-08-08 08:17:04	I	2021-08-08
C586848	01	5	惠新西街南口	D624314	2021-08-08 08:22:04	I	2021-08-08
